,LOAN IDENTIFIER,ORIGINATION CHANNEL,SELLER NAME,ORIGINAL INTEREST RATE,ORIGINAL UPB,ORIGINAL LOAN TERM,ORIGINATION DATE,FIRST PAYMENT DATE,ORIGINAL LOAN-TO-VALUE (LTV),ORIGINAL COMBINED LOAN-TO-VALUE (CLTV),NUMBER OF BORROWERS,ORIGINAL DEBT TO INCOME RATIO,BORROWER CREDIT SCORE AT ORIGINATION,FIRST TIME HOME BUYER INDICATOR,LOAN PURPOSE,PROPERTY TYPE,NUMBER OF UNITS,OCCUPANCY TYPE,PROPERTY STATE,ZIP CODE SHORT,PRIMARY MORTGAGE INSURANCE PERCENT,PRODUCT TYPE,CO-BORROWER CREDIT SCORE AT ORIGINATION,MORTGAGE INSURANCE TYPE,RELOCATION MORTGAGE INDICATOR,LOAN_COUNT,VINTAGE_YEAR,VINTAGE_MONTH,LTV_BUCKET,UPB_BUCKET,FICO_BUCKET,TERM_BUCKET,INT_RT_BUCKET
877,101823675610,C,"WELLS FARGO BANK, N.A.",4.25,300000,360,05/2017,07/2017,72,72,1,21,803.0,N,P,SF,1,P,NC,275,,FRM,,,N,1,2017,5,70,300000,800.0,360,4.25
878,101826148968,B,OTHER,3.25,262000,180,03/2017,05/2017,12,12,2,13,778.0,N,R,SF,1,P,CA,950,,FRM,783.0,,N,1,2017,3,10,250000,750.0,180,3.25
879,101829841342,R,OTHER,4.875,45000,360,04/2017,07/2017,54,54,2,41,651.0,N,R,SF,1,P,AL,359,,FRM,640.0,,N,1,2017,4,50,0,650.0,360,4.875
880,101831378023,C,"WELLS FARGO BANK, N.A.",4.25,387000,360,03/2017,05/2017,89,89,2,27,798.0,N,P,PU,1,P,WA,980,25.0,FRM,783.0,1.0,N,1,2017,3,80,350000,750.0,360,4.25
881,101831781265,R,OTHER,4.25,240000,360,02/2017,04/2017,33,33,1,44,753.0,N,P,PU,1,P,MD,210,,FRM,,,N,1,2017,2,30,200000,750.0,360,4.25
882,101833077873,C,OTHER,3.275,167000,180,04/2017,06/2017,95,95,2,34,738.0,N,R,SF,1,P,ND,585,25.0,FRM,746.0,1.0,N,1,2017,4,90,150000,700.0,180,3.25
883,101833251553,C,PENNYMAC CORP.,3.625,128000,180,05/2017,07/2017,72,72,2,18,800.0,N,C,SF,1,P,TX,762,,FRM,809.0,,N,1,2017,5,70,100000,800.0,180,3.625
884,101836375649,R,"NATIONSTAR MORTGAGE, LLC",4.375,130000,360,04/2017,06/2017,69,69,3,41,690.0,N,P,SF,1,P,MO,633,,FRM,778.0,,N,1,2017,4,60,100000,650.0,360,4.375
885,101837082890,C,OTHER,4.375,248000,360,03/2017,05/2017,80,80,1,32,755.0,Y,P,SF,1,P,IN,462,,FRM,,,N,1,2017,3,80,200000,750.0,360,4.375
886,101837319440,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.25,529000,360,05/2017,07/2017,53,75,2,38,791.0,N,P,SF,1,P,CO,803,,FRM,803.0,,N,1,2017,5,50,500000,750.0,360,4.25
887,101841250017,B,OTHER,4.25,636000,360,06/2017,08/2017,55,55,2,23,794.0,N,C,SF,1,P,CA,900,,FRM,760.0,,N,1,2017,6,50,600000,750.0,360,4.25
888,101842100627,R,GUILD MORTGAGE COMPANY,4.375,116000,360,05/2017,07/2017,65,65,1,44,783.0,N,C,SF,1,P,WA,990,,FRM,,,N,1,2017,5,60,100000,750.0,360,4.375
889,101842342973,R,OTHER,4.5,198000,360,04/2017,06/2017,61,61,1,43,785.0,N,R,SF,1,P,CA,925,,FRM,,,N,1,2017,4,60,150000,750.0,360,4.5
890,101845061249,R,OTHER,4.625,363000,360,06/2017,08/2017,97,97,3,31,728.0,Y,P,PU,1,P,VA,226,35.0,FRM,711.0,1.0,N,1,2017,6,90,350000,700.0,360,4.625
891,101849103302,C,U.S. BANK N.A.,4.125,22000,360,12/2016,02/2017,95,95,1,20,700.0,N,R,CO,1,P,IL,604,16.0,FRM,,1.0,N,1,2016,12,90,0,700.0,360,4.125
892,101849891713,C,"WELLS FARGO BANK, N.A.",4.375,238000,360,05/2017,07/2017,90,90,1,43,771.0,Y,P,SF,1,P,NV,891,25.0,FRM,,1.0,N,1,2017,5,90,200000,750.0,360,4.375
893,101850754079,R,OTHER,4.625,104000,360,05/2017,07/2017,75,75,2,26,767.0,N,P,SF,2,I,MO,630,,FRM,802.0,,N,1,2017,5,70,100000,750.0,360,4.625
894,101853769590,B,OTHER,4.25,316000,360,04/2017,06/2017,80,80,2,39,769.0,N,P,PU,1,P,FL,349,,FRM,787.0,,N,1,2017,4,80,300000,750.0,360,4.25
895,101855245565,R,OTHER,3.99,159000,360,04/2017,06/2017,95,95,1,36,766.0,Y,P,SF,1,P,WI,531,25.0,FRM,,1.0,N,1,2017,4,90,150000,750.0,360,3.875
896,101856702481,R,"NATIONSTAR MORTGAGE, LLC",4.5,310000,360,05/2017,07/2017,78,78,2,30,765.0,N,C,PU,1,P,CA,926,,FRM,762.0,,N,1,2017,5,70,300000,750.0,360,4.5
897,101860083115,C,OTHER,4.125,168000,360,05/2017,07/2017,90,90,1,24,820.0,N,P,PU,1,P,OK,740,25.0,FRM,,1.0,N,1,2017,5,90,150000,800.0,360,4.125
898,101860232480,C,OTHER,4.75,89000,360,05/2017,07/2017,97,97,1,36,753.0,N,P,SF,1,P,OK,731,35.0,FRM,,1.0,N,1,2017,5,90,50000,750.0,360,4.75
899,101861622292,R,U.S. BANK N.A.,3.75,123000,120,05/2017,07/2017,55,55,2,13,714.0,N,R,SF,1,P,NV,890,,FRM,714.0,,N,1,2017,5,50,100000,700.0,120,3.75
900,101865146380,R,QUICKEN LOANS INC.,3.99,75000,180,04/2017,06/2017,91,91,1,38,754.0,N,R,SF,1,P,IL,617,25.0,FRM,,1.0,N,1,2017,4,90,50000,750.0,180,3.875
901,101879136325,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.625,102000,360,05/2017,07/2017,44,44,1,14,739.0,N,R,SF,1,I,AZ,852,,FRM,,,N,1,2017,5,40,100000,700.0,360,4.625
902,101884690733,C,OTHER,4.25,58000,360,05/2017,07/2017,51,51,1,34,786.0,N,C,CO,1,P,GA,300,,FRM,,,N,1,2017,5,50,50000,750.0,360,4.25
903,101887413116,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.875,115000,120,03/2017,05/2017,30,33,2,37,801.0,N,R,SF,1,P,MD,216,,FRM,815.0,,N,1,2017,3,30,100000,800.0,120,3.875
904,101887713135,R,OTHER,4.5,249000,360,04/2017,06/2017,92,92,2,37,685.0,N,R,PU,1,P,MD,210,30.0,FRM,690.0,1.0,N,1,2017,4,90,200000,650.0,360,4.5
905,101888509938,B,OTHER,4.25,360000,360,04/2017,06/2017,56,56,2,41,730.0,N,C,SF,1,P,CA,946,,FRM,743.0,,N,1,2017,4,50,350000,700.0,360,4.25
906,101889590658,R,OTHER,4.5,424000,360,03/2017,04/2017,79,90,2,41,786.0,N,P,SF,1,P,AZ,850,,FRM,760.0,,N,1,2017,3,70,400000,750.0,360,4.5
907,101890772624,C,"AMERIHOME MORTGAGE COMPANY, LLC",3.25,254000,180,05/2017,06/2017,80,80,2,30,796.0,N,R,SF,1,P,NH,30,,FRM,815.0,,N,1,2017,5,80,250000,750.0,180,3.25
908,101897542072,R,OTHER,4.625,236000,360,04/2017,06/2017,80,80,1,43,679.0,N,P,PU,1,P,OH,440,,FRM,,,N,1,2017,4,80,200000,650.0,360,4.625
909,101898684750,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.5,79000,240,03/2017,05/2017,61,61,1,49,819.0,N,R,SF,1,P,CA,933,,FRM,,,N,1,2017,3,60,50000,800.0,240,4.5
910,101903196455,B,"CALIBER HOME LOANS, INC.",3.25,217000,180,04/2017,06/2017,80,80,2,34,806.0,N,P,SF,1,P,TX,787,,FRM,720.0,,N,1,2017,4,80,200000,800.0,180,3.25
911,101903721434,B,OTHER,4.25,144000,360,05/2017,07/2017,80,80,1,25,788.0,N,P,SF,1,P,OK,730,,FRM,,,N,1,2017,5,80,100000,750.0,360,4.25
912,101909995554,R,QUICKEN LOANS INC.,4.99,174000,360,04/2017,06/2017,73,73,2,32,697.0,N,C,SF,1,P,CA,925,,FRM,687.0,,N,1,2017,4,70,150000,650.0,360,4.875
913,101911957317,R,"NATIONSTAR MORTGAGE, LLC",5.5,196000,360,04/2017,06/2017,78,78,1,40,680.0,N,C,PU,1,P,TX,751,,FRM,,,N,1,2017,4,70,150000,650.0,360,5.5
914,101912013922,C,"WELLS FARGO BANK, N.A.",3.99,314000,360,05/2017,07/2017,95,95,2,37,727.0,Y,P,SF,1,P,CO,802,30.0,FRM,726.0,1.0,N,1,2017,5,90,300000,700.0,360,3.875
915,101916544085,R,QUICKEN LOANS INC.,3.25,246000,180,05/2017,07/2017,75,75,2,26,715.0,N,R,PU,1,P,CA,956,,FRM,741.0,,N,1,2017,5,70,200000,700.0,180,3.25
916,101922898830,C,U.S. BANK N.A.,4.375,265000,360,04/2017,06/2017,79,79,1,22,739.0,N,R,SF,1,P,MO,640,,FRM,,,N,1,2017,4,70,250000,700.0,360,4.375
917,101933530047,R,OTHER,4.125,215000,360,05/2017,07/2017,34,34,1,18,736.0,N,C,SF,1,P,WA,981,,FRM,,,N,1,2017,5,30,200000,700.0,360,4.125
918,101938029410,C,"WELLS FARGO BANK, N.A.",4.375,184000,360,04/2017,06/2017,95,99,2,23,706.0,Y,P,SF,1,P,NC,272,30.0,FRM,701.0,1.0,N,1,2017,4,90,150000,700.0,360,4.375
919,101938353693,R,OTHER,4.625,289000,360,06/2017,08/2017,80,80,1,44,663.0,N,P,PU,1,P,NV,891,,FRM,,,N,1,2017,6,80,250000,650.0,360,4.625
920,101938614887,R,QUICKEN LOANS INC.,4.125,235000,360,04/2017,06/2017,90,90,1,44,756.0,N,P,PU,1,P,WA,989,25.0,FRM,,1.0,N,1,2017,4,90,200000,750.0,360,4.125
921,101946504191,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.75,285000,360,02/2017,05/2017,52,52,1,45,720.0,N,C,SF,1,P,CA,906,,FRM,,,N,1,2017,2,50,250000,700.0,360,3.75
922,101949054469,R,OTHER,4.25,200000,360,03/2017,05/2017,44,44,1,46,655.0,N,P,PU,1,P,CA,920,,FRM,,,N,1,2017,3,40,200000,650.0,360,4.25
923,101950644770,R,OTHER,4.25,254000,360,05/2017,07/2017,92,92,1,35,767.0,Y,P,SF,1,P,MD,210,25.0,FRM,,1.0,N,1,2017,5,90,250000,750.0,360,4.25
924,101953293061,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.75,304000,240,03/2017,05/2017,80,80,2,20,786.0,N,P,PU,1,P,TX,770,,FRM,807.0,,N,1,2017,3,80,300000,750.0,240,3.75
925,101954284839,R,OTHER,4.125,159000,360,06/2017,08/2017,80,80,2,33,780.0,N,P,PU,1,P,AZ,852,,FRM,792.0,,N,1,2017,6,80,150000,750.0,360,4.125
926,101955502853,C,"WELLS FARGO BANK, N.A.",3.5,141000,180,04/2017,06/2017,80,80,2,42,712.0,Y,P,PU,1,P,TX,773,,FRM,714.0,,N,1,2017,4,80,100000,700.0,180,3.5
927,101960943921,R,"MOVEMENT MORTGAGE, LLC",4.5,93000,360,05/2017,07/2017,84,84,2,44,746.0,Y,P,SF,1,P,RI,29,12.0,FRM,798.0,2.0,N,1,2017,5,80,50000,700.0,360,4.5
928,101962404431,R,OTHER,4.125,266000,360,04/2017,06/2017,59,59,2,44,721.0,N,P,SF,1,P,CA,953,,FRM,763.0,,N,1,2017,4,50,250000,700.0,360,4.125
929,101962828171,C,OTHER,4.5,191000,360,04/2017,06/2017,95,95,1,28,706.0,N,P,PU,1,P,LA,705,30.0,FRM,,1.0,N,1,2017,4,90,150000,700.0,360,4.5
930,101964086378,C,U.S. BANK N.A.,4.75,180000,360,05/2017,07/2017,95,103,2,43,673.0,Y,P,PU,1,P,FL,338,16.0,FRM,778.0,1.0,N,1,2017,5,90,150000,650.0,360,4.75
931,101975789585,C,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4.49,81000,360,05/2017,07/2017,95,95,1,15,761.0,Y,P,SF,1,P,MS,395,30.0,FRM,,1.0,N,1,2017,5,90,50000,750.0,360,4.375
932,101976312366,R,OTHER,4.625,147000,360,05/2017,07/2017,97,97,2,27,656.0,Y,P,SF,1,P,WI,535,35.0,FRM,652.0,1.0,N,1,2017,5,90,100000,650.0,360,4.625
933,101977615358,R,QUICKEN LOANS INC.,3.75,129000,180,05/2017,07/2017,67,67,2,30,763.0,N,R,PU,1,P,TX,761,,FRM,741.0,,N,1,2017,5,60,100000,750.0,180,3.75
934,101977878256,R,OTHER,4.5,424000,360,05/2017,07/2017,71,84,1,40,702.0,N,P,SF,1,P,IL,606,,FRM,,,N,1,2017,5,70,400000,700.0,360,4.5
935,101981605462,R,"WELLS FARGO BANK, N.A.",4.375,272000,360,04/2017,06/2017,80,80,2,44,795.0,N,P,SF,1,P,NJ,82,,FRM,807.0,,N,1,2017,4,80,250000,750.0,360,4.375
936,101982018321,R,QUICKEN LOANS INC.,4.5,411000,360,04/2017,06/2017,80,80,1,26,782.0,N,R,PU,1,P,MI,488,,FRM,,,N,1,2017,4,80,400000,750.0,360,4.5
937,101983675083,R,OTHER,3.5,70000,180,06/2017,08/2017,67,67,1,34,808.0,N,P,MH,1,P,NC,287,,FRM,,,N,1,2017,6,60,50000,800.0,180,3.5
938,101986420338,R,OTHER,4.625,323000,360,05/2017,07/2017,95,95,1,38,664.0,N,P,SF,1,P,VA,233,30.0,FRM,,1.0,N,1,2017,5,90,300000,650.0,360,4.625
939,101987023517,B,OTHER,4.25,225000,360,03/2017,05/2017,75,75,2,31,754.0,N,P,PU,1,S,AZ,863,,FRM,754.0,,N,1,2017,3,70,200000,750.0,360,4.25
940,101992628032,R,OTHER,4.375,170000,360,05/2017,07/2017,46,46,1,41,678.0,N,P,PU,1,P,TN,372,,FRM,,,N,1,2017,5,40,150000,650.0,360,4.375
941,101995244851,R,OTHER,4.0,203000,360,06/2017,08/2017,82,82,1,32,809.0,N,P,SF,1,P,WI,537,12.0,FRM,,1.0,N,1,2017,6,80,200000,800.0,360,4.0
942,101997632273,R,OTHER,4.125,130000,360,05/2017,08/2017,56,56,2,29,700.0,N,C,SF,1,P,WI,531,,FRM,775.0,,N,1,2017,5,50,100000,700.0,360,4.125
943,101998799122,C,PENNYMAC CORP.,4.375,95000,360,04/2017,06/2017,15,15,2,35,823.0,N,C,PU,1,P,MD,207,,FRM,823.0,,N,1,2017,4,10,50000,800.0,360,4.375
944,102003722529,C,SUNTRUST BANK,3.5,80000,180,05/2017,07/2017,94,94,1,28,777.0,Y,P,PU,1,P,SC,290,25.0,FRM,,1.0,N,1,2017,5,90,50000,750.0,180,3.5
945,102009300913,B,"CALIBER HOME LOANS, INC.",3.25,262000,180,03/2017,05/2017,80,80,1,43,739.0,Y,P,CO,1,P,TX,750,,FRM,,,N,1,2017,3,80,250000,700.0,180,3.25
946,102009306295,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.625,424000,360,03/2017,05/2017,59,59,2,50,662.0,Y,P,PU,1,P,NV,890,,FRM,666.0,,N,1,2017,3,50,400000,650.0,360,4.625
947,102009360868,R,OTHER,3.99,79000,360,05/2017,07/2017,80,80,1,38,783.0,N,P,SF,1,S,AL,358,,FRM,,,N,1,2017,5,80,50000,750.0,360,3.875
948,102010988218,C,"WELLS FARGO BANK, N.A.",4.0,237000,360,04/2017,06/2017,95,95,2,28,727.0,N,P,PU,1,P,OH,441,30.0,FRM,807.0,1.0,N,1,2017,4,90,200000,700.0,360,4.0
949,102011507832,R,OTHER,4.75,210000,360,04/2017,06/2017,53,53,2,39,805.0,N,P,SF,2,I,CA,956,,FRM,786.0,,N,1,2017,4,50,200000,800.0,360,4.75
950,102011951478,C,"CALIBER HOME LOANS, INC.",4.375,196000,360,05/2017,07/2017,80,80,1,47,648.0,Y,P,PU,1,P,NE,680,,FRM,,,N,1,2017,5,80,150000,600.0,360,4.375
951,102014301045,B,OTHER,5.125,220000,360,04/2017,06/2017,63,63,1,29,632.0,N,C,SF,1,P,CA,958,,FRM,,,N,1,2017,4,60,200000,600.0,360,5.125
952,102015556401,R,"LOANDEPOT.COM, LLC",3.375,172000,180,05/2017,07/2017,68,68,1,15,801.0,N,P,SF,1,P,CA,933,,FRM,,,N,1,2017,5,60,150000,800.0,180,3.375
953,102015748437,C,OTHER,4.5,298000,240,03/2017,05/2017,80,80,1,22,679.0,N,R,SF,1,P,TX,786,,FRM,,,N,1,2017,3,80,250000,650.0,240,4.5
954,102016383113,R,"WELLS FARGO BANK, N.A.",3.75,401000,360,03/2017,05/2017,80,80,2,36,800.0,N,P,PU,1,P,CO,801,,FRM,791.0,,Y,1,2017,3,80,400000,800.0,360,3.75
955,102017268125,C,"WELLS FARGO BANK, N.A.",4.0,135000,360,12/2016,02/2017,88,88,1,26,810.0,N,R,PU,1,P,MO,630,25.0,FRM,,1.0,N,1,2016,12,80,100000,800.0,360,4.0
956,102020488125,R,OTHER,4.5,164000,360,05/2017,07/2017,80,80,1,34,727.0,Y,P,SF,1,P,NJ,78,,FRM,,,N,1,2017,5,80,150000,700.0,360,4.5
957,102020688810,C,"WELLS FARGO BANK, N.A.",3.875,312000,360,01/2017,03/2017,73,73,2,44,689.0,N,R,CO,1,P,FL,337,,FRM,724.0,,N,1,2017,1,70,300000,650.0,360,3.875
958,102027168349,C,PMTT4,4.625,160000,360,04/2017,06/2017,73,73,1,39,706.0,N,C,SF,1,P,WA,988,,FRM,,,N,1,2017,4,70,150000,700.0,360,4.625
959,102032162086,R,OTHER,4.125,300000,360,03/2017,05/2017,33,33,1,22,780.0,N,R,PU,1,P,CA,951,,FRM,,,N,1,2017,3,30,300000,750.0,360,4.125
960,102032907686,R,"NATIONSTAR MORTGAGE, LLC",5.25,92000,360,05/2017,07/2017,97,97,1,38,660.0,Y,P,SF,1,P,WI,539,25.0,FRM,,1.0,N,1,2017,5,90,50000,650.0,360,5.25
961,102034128665,R,"WELLS FARGO BANK, N.A.",4.5,248000,360,04/2017,06/2017,90,90,2,30,809.0,Y,P,PU,1,P,CA,937,25.0,FRM,716.0,1.0,N,1,2017,4,90,200000,800.0,360,4.5
962,102037210174,B,"FLAGSTAR BANK, FSB",4.159,162000,360,02/2017,04/2017,95,95,2,29,800.0,N,P,SF,1,P,NY,140,30.0,FRM,792.0,1.0,N,1,2017,2,90,150000,800.0,360,4.125
963,102039617427,R,OTHER,4.0,200000,360,04/2017,06/2017,80,80,2,26,796.0,N,P,SF,1,P,MN,551,,FRM,801.0,,N,1,2017,4,80,200000,750.0,360,4.0
964,102049184057,R,"WELLS FARGO BANK, N.A.",4.0,176000,360,05/2017,07/2017,66,66,1,37,746.0,Y,P,PU,1,P,SD,571,,FRM,,,N,1,2017,5,60,150000,700.0,360,4.0
965,102051609828,R,"LOANDEPOT.COM, LLC",4.875,244000,360,03/2017,05/2017,80,80,1,44,664.0,N,C,SF,1,P,CA,925,,FRM,,,N,1,2017,3,80,200000,650.0,360,4.875
966,102053411844,R,OTHER,4.25,172000,360,03/2017,05/2017,80,80,1,41,763.0,N,P,PU,1,P,FL,339,,FRM,,,N,1,2017,3,80,150000,750.0,360,4.25
967,102053724601,C,"WELLS FARGO BANK, N.A.",4.25,209000,360,02/2017,04/2017,95,95,1,17,805.0,Y,P,PU,1,P,TN,380,30.0,FRM,,1.0,N,1,2017,2,90,200000,800.0,360,4.25
968,102060467868,C,SUNTRUST BANK,4.0,196000,180,03/2017,05/2017,80,80,2,45,803.0,N,P,PU,1,I,PA,170,,FRM,811.0,,N,1,2017,3,80,150000,800.0,180,4.0
969,102061223334,R,"MOVEMENT MORTGAGE, LLC",4.5,357000,360,04/2017,06/2017,85,85,2,24,789.0,N,R,PU,1,P,MD,217,12.0,FRM,708.0,1.0,N,1,2017,4,80,350000,750.0,360,4.5
970,102066134302,C,SUNTRUST BANK,3.5,352000,180,05/2017,07/2017,80,80,2,22,793.0,N,C,SF,1,P,IL,605,,FRM,796.0,,N,1,2017,5,80,350000,750.0,180,3.5
971,102067586677,B,U.S. BANK N.A.,4.25,424000,360,04/2017,06/2017,80,80,2,23,781.0,N,P,PU,1,P,TN,370,,FRM,794.0,,N,1,2017,4,80,400000,750.0,360,4.25
972,102069995763,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.125,412000,360,05/2017,07/2017,80,80,1,41,771.0,N,P,PU,1,P,WA,980,,FRM,,,N,1,2017,5,80,400000,750.0,360,4.125
973,102070217239,R,OTHER,4.25,72000,360,03/2017,05/2017,57,57,1,37,700.0,N,R,SF,1,P,OK,731,,FRM,,,N,1,2017,3,50,50000,700.0,360,4.25
974,102071050625,R,OTHER,4.25,355000,360,03/2017,05/2017,97,97,1,36,737.0,Y,P,SF,1,P,PA,191,25.0,FRM,,1.0,N,1,2017,3,90,350000,700.0,360,4.25
975,102072261411,R,OTHER,4.125,100000,180,03/2017,05/2017,66,66,2,33,762.0,N,C,SF,1,P,WA,993,,FRM,749.0,,N,1,2017,3,60,100000,750.0,180,4.125
976,102074740864,R,OTHER,4.75,186000,360,05/2017,07/2017,70,70,2,25,744.0,N,P,SF,1,I,CA,953,,FRM,784.0,,N,1,2017,5,70,150000,700.0,360,4.75
977,102075830269,R,OTHER,4.25,387000,360,03/2017,05/2017,95,95,1,34,728.0,N,P,PU,1,P,GA,300,30.0,FRM,,1.0,N,1,2017,3,90,350000,700.0,360,4.25
978,102076028415,C,FRANKLIN AMERICAN MORTGAGE COMPANY,3.25,204000,180,03/2017,05/2017,80,80,1,43,809.0,N,P,SF,1,P,PA,159,,FRM,,,N,1,2017,3,80,200000,800.0,180,3.25
979,102077632050,R,OTHER,4.5,161000,360,03/2017,05/2017,75,75,1,17,768.0,N,P,PU,1,I,VA,231,,FRM,,,N,1,2017,3,70,150000,750.0,360,4.5
980,102078723240,R,OTHER,4.625,134000,360,06/2017,08/2017,75,75,1,42,634.0,N,R,SF,1,I,OH,440,,FRM,,,N,1,2017,6,70,100000,600.0,360,4.625
981,102079227457,C,PENNYMAC CORP.,4.5,188000,360,04/2017,06/2017,75,75,1,46,763.0,Y,P,SF,1,P,OR,974,,FRM,,,N,1,2017,4,70,150000,750.0,360,4.5
982,102079515730,R,OTHER,4.625,80000,360,04/2017,06/2017,50,50,1,34,718.0,N,R,CO,1,P,IN,463,,FRM,,,N,1,2017,4,50,50000,700.0,360,4.625
983,102083096859,R,QUICKEN LOANS INC.,4.5,176000,180,04/2017,06/2017,78,78,2,40,685.0,N,C,PU,1,P,TX,762,,FRM,669.0,,N,1,2017,4,70,150000,650.0,180,4.5
984,102084352378,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.5,179000,360,01/2017,03/2017,70,70,2,48,744.0,N,P,CO,1,P,OR,972,,FRM,747.0,,N,1,2017,1,70,150000,700.0,360,4.5
985,102086842319,B,FRANKLIN AMERICAN MORTGAGE COMPANY,4.25,192000,360,05/2017,07/2017,80,80,2,43,727.0,N,P,SF,1,P,PA,170,,FRM,798.0,,N,1,2017,5,80,150000,700.0,360,4.25
986,102102499306,R,"WELLS FARGO BANK, N.A.",4.25,183000,360,04/2017,06/2017,80,80,2,40,771.0,Y,P,PU,1,P,VA,221,,FRM,804.0,,N,1,2017,4,80,150000,750.0,360,4.25
987,102106076567,C,OTHER,4.375,224000,360,04/2017,06/2017,80,80,2,32,743.0,N,C,PU,1,P,MN,553,,FRM,743.0,,N,1,2017,4,80,200000,700.0,360,4.375
988,102106859356,C,OTHER,3.875,228000,360,06/2017,08/2017,92,92,2,29,753.0,N,P,SF,1,P,IA,500,25.0,FRM,756.0,1.0,N,1,2017,6,90,200000,750.0,360,3.875
989,102107305410,R,QUICKEN LOANS INC.,4.625,80000,96,04/2017,06/2017,36,36,1,22,799.0,N,C,SF,1,P,FL,349,,FRM,,,N,1,2017,4,30,50000,750.0,60,4.625
990,102113955039,C,U.S. BANK N.A.,4.75,143000,360,04/2017,06/2017,97,101,2,30,680.0,Y,P,PU,1,P,IL,605,18.0,FRM,640.0,1.0,N,1,2017,4,90,100000,650.0,360,4.75
991,102116027567,C,OTHER,3.25,256000,180,04/2017,06/2017,42,42,1,34,754.0,N,R,SF,1,P,CA,945,,FRM,,,N,1,2017,4,40,250000,750.0,180,3.25
992,102116640993,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",3.25,288000,180,06/2017,08/2017,60,60,2,40,745.0,N,C,PU,1,P,VA,220,,FRM,758.0,,N,1,2017,6,60,250000,700.0,180,3.25
993,102119156439,R,OTHER,3.375,60000,180,05/2017,07/2017,32,32,1,38,728.0,N,P,CO,1,P,MI,495,,FRM,,,N,1,2017,5,30,50000,700.0,180,3.375
994,102121462850,R,"WELLS FARGO BANK, N.A.",4.5,158000,360,04/2017,06/2017,80,80,1,45,764.0,N,C,PU,1,P,FL,347,,FRM,,,N,1,2017,4,80,150000,750.0,360,4.5
995,102122090492,R,OTHER,4.625,101000,240,04/2017,06/2017,90,90,2,21,721.0,Y,P,PU,1,P,IL,604,12.0,FRM,722.0,2.0,N,1,2017,4,90,100000,700.0,240,4.625
996,102122279761,R,OTHER,5.0,80000,360,03/2017,05/2017,80,80,2,31,806.0,N,C,SF,1,P,IL,610,,FRM,711.0,,N,1,2017,3,80,50000,800.0,360,5.0
997,102123841299,C,"FLAGSTAR BANK, FSB",4.875,109000,360,03/2017,05/2017,75,75,1,40,675.0,N,P,CO,1,I,WA,980,,FRM,,,N,1,2017,3,70,100000,650.0,360,4.875
998,102126427443,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",3.375,130000,120,05/2017,07/2017,62,62,1,41,731.0,N,R,PU,1,S,FL,336,,FRM,,,N,1,2017,5,60,100000,700.0,120,3.375
999,102130802455,R,"LOANDEPOT.COM, LLC",4.625,220000,360,03/2017,05/2017,80,80,2,48,677.0,N,P,SF,1,S,NH,32,,FRM,760.0,,N,1,2017,3,80,200000,650.0,360,4.625
